transaction_id,date,customer_id,product_id,quantity,unit_price,discount,revenue,channel
T0000383,2026-01-10,C0054,P003,1,18.99,0.0,18.99,Store
T0000384,2026-01-10,C0093,P005,2,34.99,0.0,69.98,Mobile
T0000385,2026-01-10,C0011,P003,4,18.99,0.0,75.96,Web
T0000386,2026-01-10,C0004,P006,1,24.99,0.0,24.99,Web
T0000387,2026-01-10,C0043,P008,4,14.99,0.0,59.96,Store
T0000388,2026-01-10,C0104,P004,5,79.99,0.0,399.95,Store
T0000389,2026-01-10,C0068,P001,1,12.99,0.0,12.99,Store
T0000390,2026-01-10,C0060,P006,3,24.99,0.0,74.97,Store
T0000391,2026-01-10,C0099,P001,2,12.99,0.0,25.98,Mobile
T0000392,2026-01-11,C0088,P004,6,79.99,0.0,479.94,Mobile
T0000393,2026-01-11,C0048,P005,1,34.99,0.0,34.99,Mobile
T0000394,2026-01-11,C0048,P001,1,12.99,0.0,12.99,Web
T0000395,2026-01-11,C0108,P001,1,12.99,0.0,12.99,Store
T0000396,2026-01-11,C0074,P008,2,14.99,0.0,29.98,Web
T0000397,2026-01-11,C0057,P005,5,34.99,0.0,174.95,Store
T0000398,2026-01-11,C0089,P004,2,79.99,0.0,159.98,Mobile
T0000399,2026-01-11,C0046,P005,3,34.99,0.1,94.47,Store
T0000400,2026-01-11,C0048,P005,3,34.99,0.1,94.47,Web
T0000401,2026-01-11,C0057,P007,2,29.99,0.05,56.98,Mobile
T0000402,2026-01-11,C0030,P008,1,14.99,0.1,13.49,Store
T0000403,2026-01-11,C0061,P008,1,14.99,0.0,14.99,Web
T0000404,2026-01-11,C0097,P001,2,12.99,0.05,24.68,Web
T0000405,2026-01-11,C0017,P001,2,12.99,0.0,25.98,Web
T0000406,2026-01-11,C0041,P003,1,18.99,0.0,18.99,Web
T0000407,2026-01-11,C0085,P004,1,79.99,0.1,71.99,Store
T0000408,2026-01-11,C0092,P005,2,34.99,0.0,69.98,Store
T0000409,2026-01-11,C0004,P003,3,18.99,0.1,51.27,Web
T0000410,2026-01-11,C0105,P004,5,79.99,0.0,399.95,Store
T0000411,2026-01-11,C0114,P001,4,12.99,0.05,49.36,Mobile
T0000412,2026-01-12,C0062,P005,1,34.99,0.0,34.99,Store
T0000413,2026-01-12,C0077,P001,1,12.99,0.05,12.34,Web
T0000414,2026-01-12,C0065,P008,3,14.99,0.05,42.72,Mobile
T0000415,2026-01-12,C0102,P005,2,34.99,0.05,66.48,Web
T0000416,2026-01-12,C0120,P002,1,6.49,0.0,6.49,Store
T0000417,2026-01-12,C0030,P005,2,34.99,0.0,69.98,Store
T0000418,2026-01-12,C0105,P001,1,12.99,0.0,12.99,Web
T0000419,2026-01-12,C0034,P003,3,18.99,0.05,54.12,Store
T0000420,2026-01-12,C0115,P002,3,6.49,0.1,17.52,Web
T0000421,2026-01-12,C0027,P003,3,18.99,0.05,54.12,Web
T0000422,2026-01-12,C0033,P008,1,14.99,0.05,14.24,Store
T0000423,2026-01-12,C0053,P002,1,6.49,0.0,6.49,Store
T0000424,2026-01-12,C0008,P008,2,14.99,0.0,29.98,Web
T0000425,2026-01-12,C0039,P005,5,34.99,0.0,174.95,Web
T0000426,2026-01-12,C0039,P006,1,24.99,0.0,24.99,Store
T0000427,2026-01-12,C0050,P005,2,34.99,0.05,66.48,Store
T0000428,2026-01-12,C0003,P001,1,12.99,0.0,12.99,Store
T0000429,2026-01-12,C0049,P005,1,34.99,0.0,34.99,Store
T0000430,2026-01-12,C0066,P008,2,14.99,0.0,29.98,Mobile
T0000431,2026-01-12,C0013,P002,1,6.49,0.0,6.49,Mobile
T0000432,2026-01-12,C0075,P006,2,24.99,0.15,42.48,Store
T0000433,2026-01-13,C0047,P005,3,34.99,0.05,99.72,Mobile
T0000434,2026-01-13,C0007,P006,3,24.99,0.0,74.97,Web
T0000435,2026-01-13,C0055,P005,1,34.99,0.1,31.49,Store
T0000436,2026-01-13,C0086,P002,1,6.49,0.0,6.49,Web
T0000437,2026-01-13,C0008,P001,3,12.99,0.05,37.02,Web
T0000438,2026-01-13,C0025,P005,4,34.99,0.0,139.96,Store
T0000439,2026-01-13,C0002,P008,3,14.99,0.0,44.97,Store
T0000440,2026-01-13,C0039,P002,3,6.49,0.05,18.5,Store
T0000441,2026-01-13,C0110,P005,2,34.99,0.0,69.98,Store
T0000442,2026-01-13,C0110,P003,2,18.99,0.0,37.98,Store
T0000443,2026-01-13,C0066,P002,1,6.49,0.0,6.49,Store
T0000444,2026-01-13,C0057,P001,1,12.99,0.1,11.69,Web
T0000445,2026-01-13,C0099,P001,5,12.99,0.0,64.95,Web
T0000446,2026-01-13,C0008,P008,1,14.99,0.0,14.99,Store
T0000447,2026-01-13,C0074,P007,3,29.99,0.0,89.97,Store
T0000448,2026-01-13,C0079,P008,2,14.99,0.1,26.98,Web
T0000449,2026-01-13,C0030,P004,1,79.99,0.05,75.99,Web
T0000450,2026-01-13,C0014,P006,1,24.99,0.05,23.74,Store
T0000451,2026-01-13,C0107,P006,3,24.99,0.15,63.72,Store
T0000452,2026-01-13,C0040,P001,1,12.99,0.05,12.34,Store
T0000453,2026-01-13,C0069,P001,1,12.99,0.0,12.99,Mobile
T0000454,2026-01-13,C0073,P007,2,29.99,0.0,59.98,Store
T0000455,2026-01-13,C0119,P004,2,79.99,0.0,159.98,Web
T0000456,2026-01-13,C0046,P007,5,29.99,0.05,142.45,Mobile
T0000457,2026-01-14,C0094,P007,3,29.99,0.0,89.97,Store
T0000458,2026-01-14,C0072,P004,1,79.99,0.1,71.99,Store
T0000459,2026-01-14,C0054,P002,1,6.49,0.05,6.17,Store
T0000460,2026-01-14,C0002,P003,6,18.99,0.0,113.94,Store
T0000461,2026-01-14,C0027,P008,1,14.99,0.05,14.24,Web
T0000462,2026-01-14,C0092,P007,1,29.99,0.0,29.99,Web
T0000463,2026-01-14,C0111,P008,5,14.99,0.0,74.95,Store
T0000464,2026-01-14,C0031,P006,2,24.99,0.15,42.48,Web
T0000465,2026-01-14,C0077,P004,3,79.99,0.1,215.97,Store
T0000466,2026-01-14,C0031,P008,3,14.99,0.0,44.97,Web
T0000467,2026-01-14,C0033,P002,1,6.49,0.0,6.49,Store
T0000468,2026-01-14,C0055,P005,1,34.99,0.0,34.99,Store
T0000469,2026-01-14,C0083,P006,3,24.99,0.0,74.97,Web
T0000470,2026-01-14,C0092,P003,1,18.99,0.05,18.04,Store
T0000471,2026-01-14,C0037,P001,2,12.99,0.1,23.38,Web
T0000472,2026-01-14,C0089,P005,2,34.99,0.0,69.98,Web
T0000473,2026-01-15,C0023,P001,1,12.99,0.0,12.99,Mobile
T0000474,2026-01-15,C0038,P007,2,29.99,0.05,56.98,Web
T0000475,2026-01-15,C0083,P006,1,24.99,0.0,24.99,Store
T0000476,2026-01-15,C0073,P006,5,24.99,0.1,112.45,Store
T0000477,2026-01-15,C0001,P008,2,14.99,0.0,29.98,Store
T0000478,2026-01-15,C0007,P008,1,14.99,0.05,14.24,Mobile
T0000479,2026-01-15,C0018,P006,1,24.99,0.0,24.99,Web
T0000480,2026-01-15,C0084,P006,3,24.99,0.0,74.97,Mobile
T0000481,2026-01-15,C0092,P005,5,34.99,0.0,174.95,Store
T0000482,2026-01-15,C0012,P001,3,12.99,0.0,38.97,Web
T0000483,2026-01-15,C0043,P001,1,12.99,0.0,12.99,Store
T0000484,2026-01-15,C0033,P006,3,24.99,0.1,67.47,Web
T0000485,2026-01-15,C0024,P006,3,24.99,0.0,74.97,Store
T0000486,2026-01-15,C0020,P001,1,12.99,0.15,11.04,Store
T0000487,2026-01-15,C0043,P005,4,34.99,0.0,139.96,Web
T0000488,2026-01-15,C0042,P006,5,24.99,0.0,124.95,Store
T0000489,2026-01-15,C0097,P002,1,6.49,0.0,6.49,Web
T0000490,2026-01-15,C0006,P002,1,6.49,0.05,6.17,Store
T0000491,2026-01-15,C0058,P005,1,34.99,0.0,34.99,Web
T0000492,2026-01-15,C0115,P005,1,34.99,0.0,34.99,Web
T0000493,2026-01-15,C0086,P003,4,18.99,0.0,75.96,Web
T0000494,2026-01-16,C0077,P004,2,79.99,0.0,159.98,Store
T0000495,2026-01-16,C0087,P008,3,14.99,0.05,42.72,Store
T0000496,2026-01-16,C0058,P006,1,24.99,0.15,21.24,Store
T0000497,2026-01-16,C0031,P007,2,29.99,0.0,59.98,Store
T0000498,2026-01-16,C0072,P001,1,12.99,0.1,11.69,Mobile
T0000499,2026-01-16,C0066,P001,2,12.99,0.05,24.68,Store
T0000500,2026-01-16,C0011,P006,1,24.99,0.0,24.99,Web
T0000501,2026-01-16,C0097,P003,4,18.99,0.0,75.96,Mobile
T0000502,2026-01-16,C0033,P007,1,29.99,0.0,29.99,Store
T0000503,2026-01-16,C0043,P003,3,18.99,0.0,56.97,Mobile
T0000504,2026-01-16,C0019,P002,1,6.49,0.0,6.49,Web
T0000505,2026-01-16,C0096,P003,3,18.99,0.0,56.97,Store
T0000506,2026-01-16,C0040,P001,2,12.99,0.0,25.98,Web
T0000507,2026-01-16,C0081,P005,1,34.99,0.0,34.99,Web
T0000508,2026-01-16,C0038,P004,3,79.99,0.0,239.97,Mobile
T0000509,2026-01-16,C0005,P001,2,12.99,0.0,25.98,Store
T0000510,2026-01-16,C0110,P002,2,6.49,0.1,11.68,Mobile
T0000511,2026-01-16,C0067,P005,2,34.99,0.15,59.48,Store
T0000512,2026-01-16,C0033,P008,1,14.99,0.15,12.74,Store
T0000513,2026-01-17,C0084,P006,1,24.99,0.1,22.49,Web
T0000514,2026-01-17,C0109,P006,3,24.99,0.0,74.97,Store
T0000515,2026-01-17,C0080,P003,1,18.99,0.0,18.99,Store
T0000516,2026-01-17,C0036,P004,2,79.99,0.0,159.98,Mobile
T0000517,2026-01-17,C0104,P001,2,12.99,0.0,25.98,Web
T0000518,2026-01-17,C0011,P005,6,34.99,0.0,209.94,Web
T0000519,2026-01-17,C0040,P007,1,29.99,0.0,29.99,Store
T0000520,2026-01-17,C0023,P004,1,79.99,0.0,79.99,Mobile
T0000521,2026-01-17,C0041,P001,4,12.99,0.0,51.96,Store
T0000522,2026-01-17,C0005,P001,4,12.99,0.05,49.36,Store
T0000523,2026-01-17,C0095,P002,1,6.49,0.0,6.49,Web
T0000524,2026-01-17,C0096,P002,2,6.49,0.15,11.03,Store
T0000525,2026-01-17,C0054,P008,2,14.99,0.0,29.98,Mobile
T0000526,2026-01-17,C0110,P006,5,24.99,0.05,118.7,Web
T0000527,2026-01-17,C0082,P007,2,29.99,0.0,59.98,Store
T0000528,2026-01-17,C0103,P002,1,6.49,0.1,5.84,Web
T0000529,2026-01-17,C0091,P008,3,14.99,0.0,44.97,Web
T0000530,2026-01-17,C0087,P006,4,24.99,0.15,84.97,Web
T0000531,2026-01-18,C0066,P003,3,18.99,0.0,56.97,Web
T0000532,2026-01-18,C0052,P001,1,12.99,0.0,12.99,Mobile
T0000533,2026-01-18,C0059,P001,1,12.99,0.0,12.99,Store
T0000534,2026-01-18,C0020,P002,2,6.49,0.0,12.98,Store
T0000535,2026-01-18,C0037,P001,3,12.99,0.0,38.97,Store
T0000536,2026-01-18,C0058,P002,1,6.49,0.1,5.84,Mobile
T0000537,2026-01-18,C0067,P007,2,29.99,0.05,56.98,Store
T0000538,2026-01-18,C0112,P001,3,12.99,0.1,35.07,Store
T0000539,2026-01-18,C0117,P004,4,79.99,0.05,303.96,Store
T0000540,2026-01-18,C0037,P005,2,34.99,0.1,62.98,Store
T0000541,2026-01-18,C0090,P005,1,34.99,0.05,33.24,Web
T0000542,2026-01-18,C0049,P006,4,24.99,0.05,94.96,Store
T0000543,2026-01-18,C0097,P007,2,29.99,0.0,59.98,Mobile
T0000544,2026-01-18,C0105,P002,3,6.49,0.0,19.47,Web
T0000545,2026-01-18,C0027,P005,1,34.99,0.0,34.99,Store
T0000546,2026-01-18,C0024,P003,2,18.99,0.0,37.98,Mobile
T0000547,2026-01-18,C0073,P003,2,18.99,0.0,37.98,Mobile
T0000548,2026-01-18,C0075,P001,1,12.99,0.1,11.69,Web
T0000549,2026-01-18,C0068,P001,3,12.99,0.0,38.97,Mobile
T0000550,2026-01-18,C0072,P008,2,14.99,0.1,26.98,Store
T0000551,2026-01-18,C0097,P004,2,79.99,0.1,143.98,Store
T0000552,2026-01-18,C0007,P002,2,6.49,0.0,12.98,Mobile
T0000553,2026-01-18,C0036,P003,1,18.99,0.0,18.99,Store
T0000554,2026-01-18,C0010,P005,1,34.99,0.1,31.49,Store
T0000555,2026-01-19,C0029,P008,1,14.99,0.0,14.99,Store
T0000556,2026-01-19,C0070,P008,2,14.99,0.0,29.98,Web
T0000557,2026-01-19,C0106,P003,2,18.99,0.0,37.98,Web
T0000558,2026-01-19,C0021,P003,2,18.99,0.0,37.98,Store
T0000559,2026-01-19,C0115,P003,2,18.99,0.0,37.98,Store
T0000560,2026-01-19,C0066,P008,2,14.99,0.0,29.98,Store
T0000561,2026-01-19,C0052,P001,2,12.99,0.05,24.68,Store
T0000562,2026-01-19,C0019,P008,2,14.99,0.05,28.48,Mobile
T0000563,2026-01-19,C0092,P001,8,12.99,0.0,103.92,Mobile
T0000564,2026-01-19,C0052,P007,4,29.99,0.05,113.96,Mobile
T0000565,2026-01-19,C0109,P006,2,24.99,0.15,42.48,Store
T0000566,2026-01-19,C0087,P008,2,14.99,0.0,29.98,Mobile
T0000567,2026-01-19,C0062,P007,1,29.99,0.05,28.49,Store
T0000568,2026-01-19,C0106,P002,1,6.49,0.0,6.49,Web
T0000569,2026-01-19,C0055,P002,2,6.49,0.0,12.98,Store
T0000570,2026-01-19,C0112,P004,2,79.99,0.0,159.98,Store
T0000571,2026-01-19,C0008,P003,3,18.99,0.05,54.12,Mobile
T0000572,2026-01-19,C0116,P004,5,79.99,0.05,379.95,Mobile
T0000573,2026-01-19,C0011,P003,3,18.99,0.1,51.27,Mobile
T0000574,2026-01-19,C0016,P006,2,24.99,0.0,49.98,Store
T0000575,2026-01-19,C0019,P008,4,14.99,0.0,59.96,Store
T0000576,2026-01-19,C0025,P002,1,6.49,0.0,6.49,Store
T0000577,2026-01-19,C0080,P002,4,6.49,0.0,25.96,Store
T0000578,2026-01-19,C0052,P001,2,12.99,0.05,24.68,Mobile
T0000579,2026-01-19,C0093,P002,2,6.49,0.05,12.33,Web
T0000580,2026-01-19,C0033,P001,3,12.99,0.05,37.02,Store
T0000581,2026-01-19,C0057,P006,1,24.99,0.05,23.74,Store
T0000582,2026-01-19,C0096,P002,2,6.49,0.05,12.33,Web
T0000583,2026-01-19,C0116,P001,3,12.99,0.0,38.97,Store
T0000584,2026-01-20,C0047,P007,1,29.99,0.1,26.99,Store
T0000585,2026-01-20,C0085,P005,1,34.99,0.0,34.99,Store
T0000586,2026-01-20,C0082,P006,2,24.99,0.0,49.98,Store
T0000587,2026-01-20,C0075,P008,2,14.99,0.0,29.98,Store
T0000588,2026-01-20,C0120,P001,1,12.99,0.15,11.04,Store
T0000589,2026-01-20,C0051,P006,5,24.99,0.15,106.21,Mobile
T0000590,2026-01-20,C0112,P008,1,14.99,0.05,14.24,Web
T0000591,2026-01-20,C0063,P008,3,14.99,0.0,44.97,Store
T0000592,2026-01-20,C0018,P002,3,6.49,0.05,18.5,Web
T0000593,2026-01-20,C0106,P004,3,79.99,0.1,215.97,Store
T0000594,2026-01-20,C0048,P002,2,6.49,0.05,12.33,Store
T0000595,2026-01-20,C0027,P007,3,29.99,0.0,89.97,Web
T0000596,2026-01-20,C0100,P002,1,6.49,0.0,6.49,Web
T0000597,2026-01-20,C0062,P001,1,12.99,0.0,12.99,Store
T0000598,2026-01-20,C0042,P007,2,29.99,0.0,59.98,Store
T0000599,2026-01-20,C0023,P001,1,12.99,0.1,11.69,Store
T0000600,2026-01-20,C0011,P003,2,18.99,0.15,32.28,Mobile
T0000601,2026-01-20,C0086,P007,1,29.99,0.0,29.99,Mobile
T0000602,2026-01-20,C0114,P004,1,79.99,0.0,79.99,Store
T0000603,2026-01-20,C0016,P002,2,6.49,0.0,12.98,Store
T0000604,2026-01-21,C0018,P008,2,14.99,0.0,29.98,Store
T0000605,2026-01-21,C0025,P003,1,18.99,0.0,18.99,Store
T0000606,2026-01-21,C0079,P002,1,6.49,0.0,6.49,Web
T0000607,2026-01-21,C0029,P007,1,29.99,0.0,29.99,Store
T0000608,2026-01-21,C0119,P002,3,6.49,0.0,19.47,Store
T0000609,2026-01-21,C0002,P007,1,29.99,0.0,29.99,Store
T0000610,2026-01-21,C0022,P008,3,14.99,0.0,44.97,Store
T0000611,2026-01-21,C0060,P005,1,34.99,0.0,34.99,Store
T0000612,2026-01-21,C0021,P002,1,6.49,0.0,6.49,Web
T0000613,2026-01-21,C0031,P001,1,12.99,0.05,12.34,Store
T0000614,2026-01-21,C0024,P005,5,34.99,0.0,174.95,Mobile
T0000615,2026-01-21,C0062,P008,2,14.99,0.0,29.98,Store
T0000616,2026-01-21,C0038,P005,3,34.99,0.05,99.72,Store
T0000617,2026-01-21,C0111,P005,1,34.99,0.0,34.99,Store
T0000618,2026-01-21,C0045,P005,4,34.99,0.1,125.96,Mobile
T0000619,2026-01-21,C0036,P003,5,18.99,0.0,94.95,Store
T0000620,2026-01-21,C0095,P001,3,12.99,0.0,38.97,Web
T0000621,2026-01-21,C0051,P002,1,6.49,0.0,6.49,Web
T0000622,2026-01-22,C0055,P007,1,29.99,0.05,28.49,Store
T0000623,2026-01-22,C0065,P002,3,6.49,0.0,19.47,Store
T0000624,2026-01-22,C0092,P002,2,6.49,0.0,12.98,Web
T0000625,2026-01-22,C0075,P001,3,12.99,0.0,38.97,Store
T0000626,2026-01-22,C0109,P006,1,24.99,0.05,23.74,Web
T0000627,2026-01-22,C0110,P004,3,79.99,0.0,239.97,Web
T0000628,2026-01-22,C0033,P004,3,79.99,0.15,203.97,Web
T0000629,2026-01-22,C0107,P001,2,12.99,0.0,25.98,Store
T0000630,2026-01-22,C0096,P004,4,79.99,0.0,319.96,Store
T0000631,2026-01-22,C0061,P006,4,24.99,0.0,99.96,Store
T0000632,2026-01-22,C0057,P005,1,34.99,0.05,33.24,Store
T0000633,2026-01-22,C0050,P003,1,18.99,0.0,18.99,Store
T0000634,2026-01-22,C0070,P001,1,12.99,0.1,11.69,Store
T0000635,2026-01-22,C0055,P008,1,14.99,0.0,14.99,Mobile
T0000636,2026-01-22,C0048,P006,2,24.99,0.0,49.98,Web
T0000637,2026-01-22,C0056,P007,5,29.99,0.0,149.95,Mobile
T0000638,2026-01-22,C0079,P007,2,29.99,0.05,56.98,Store
T0000639,2026-01-22,C0111,P007,1,29.99,0.0,29.99,Store
T0000640,2026-01-22,C0060,P007,1,29.99,0.05,28.49,Web
T0000641,2026-01-22,C0101,P003,2,18.99,0.1,34.18,Store
T0000642,2026-01-22,C0013,P007,2,29.99,0.0,59.98,Web
T0000643,2026-01-22,C0091,P002,1,6.49,0.0,6.49,Store
T0000644,2026-01-22,C0084,P006,2,24.99,0.0,49.98,Store
T0000645,2026-01-22,C0082,P003,1,18.99,0.15,16.14,Web
T0000646,2026-01-23,C0041,P001,1,12.99,0.1,11.69,Web
T0000647,2026-01-23,C0022,P001,3,12.99,0.05,37.02,Web
T0000648,2026-01-23,C0009,P006,1,24.99,0.1,22.49,Web
T0000649,2026-01-23,C0079,P006,4,24.99,0.0,99.96,Mobile
T0000650,2026-01-23,C0003,P005,2,34.99,0.0,69.98,Store
T0000651,2026-01-23,C0064,P003,1,18.99,0.0,18.99,Store
T0000652,2026-01-23,C0115,P004,3,79.99,0.1,215.97,Web
T0000653,2026-01-23,C0062,P005,5,34.99,0.1,157.46,Mobile
T0000654,2026-01-23,C0026,P003,1,18.99,0.0,18.99,Mobile
T0000655,2026-01-23,C0035,P006,1,24.99,0.0,24.99,Web
T0000656,2026-01-23,C0016,P003,2,18.99,0.0,37.98,Mobile
T0000657,2026-01-23,C0073,P007,1,29.99,0.0,29.99,Store
T0000658,2026-01-23,C0071,P002,3,6.49,0.0,19.47,Web
T0000659,2026-01-23,C0057,P001,3,12.99,0.0,38.97,Web
T0000660,2026-01-23,C0042,P008,4,14.99,0.1,53.96,Store
T0000661,2026-01-23,C0075,P005,5,34.99,0.0,174.95,Store
T0000662,2026-01-23,C0025,P008,1,14.99,0.05,14.24,Mobile
T0000663,2026-01-23,C0111,P002,1,6.49,0.1,5.84,Store
T0000664,2026-01-23,C0057,P005,1,34.99,0.0,34.99,Store
T0000665,2026-01-23,C0062,P003,1,18.99,0.0,18.99,Web
T0000666,2026-01-23,C0029,P008,6,14.99,0.0,89.94,Web
T0000667,2026-01-23,C0007,P001,4,12.99,0.05,49.36,Store
T0000668,2026-01-24,C0118,P005,1,34.99,0.0,34.99,Web
T0000669,2026-01-24,C0018,P003,1,18.99,0.0,18.99,Web
T0000670,2026-01-24,C0020,P001,1,12.99,0.05,12.34,Store
T0000671,2026-01-24,C0108,P008,1,14.99,0.0,14.99,Store
T0000672,2026-01-24,C0028,P004,3,79.99,0.0,239.97,Web
T0000673,2026-01-24,C0070,P002,2,6.49,0.05,12.33,Store
T0000674,2026-01-24,C0053,P005,2,34.99,0.05,66.48,Web
T0000675,2026-01-24,C0090,P006,1,24.99,0.0,24.99,Store
T0000676,2026-01-24,C0072,P002,3,6.49,0.0,19.47,Store
T0000677,2026-01-24,C0090,P003,1,18.99,0.05,18.04,Web
T0000678,2026-01-24,C0002,P007,1,29.99,0.0,29.99,Store
T0000679,2026-01-24,C0022,P002,2,6.49,0.0,12.98,Store
T0000680,2026-01-24,C0017,P008,1,14.99,0.0,14.99,Mobile
T0000681,2026-01-24,C0100,P004,2,79.99,0.1,143.98,Store
T0000682,2026-01-24,C0036,P002,1,6.49,0.0,6.49,Mobile
T0000683,2026-01-24,C0110,P006,1,24.99,0.0,24.99,Store
T0000684,2026-01-24,C0059,P006,1,24.99,0.1,22.49,Mobile
T0000685,2026-01-24,C0079,P001,2,12.99,0.0,25.98,Web
T0000686,2026-01-24,C0006,P006,3,24.99,0.15,63.72,Store
T0000687,2026-01-24,C0019,P008,1,14.99,0.15,12.74,Store
T0000688,2026-01-24,C0109,P003,2,18.99,0.0,37.98,Web
T0000689,2026-01-24,C0065,P003,3,18.99,0.05,54.12,Web
T0000690,2026-01-24,C0029,P004,3,79.99,0.0,239.97,Web
T0000691,2026-01-24,C0063,P003,2,18.99,0.0,37.98,Store
T0000692,2026-01-24,C0058,P005,3,34.99,0.0,104.97,Web
T0000693,2026-01-24,C0056,P004,1,79.99,0.0,79.99,Store
T0000694,2026-01-24,C0023,P003,3,18.99,0.1,51.27,Store
T0000695,2026-01-24,C0014,P004,1,79.99,0.0,79.99,Web
T0000696,2026-01-25,C0050,P007,5,29.99,0.0,149.95,Web
T0000697,2026-01-25,C0093,P003,2,18.99,0.0,37.98,Store
T0000698,2026-01-25,C0080,P005,1,34.99,0.0,34.99,Store
T0000699,2026-01-25,C0004,P005,3,34.99,0.15,89.22,Store
T0000700,2026-01-25,C0088,P007,1,29.99,0.05,28.49,Store
T0000701,2026-01-25,C0082,P008,3,14.99,0.0,44.97,Web
T0000702,2026-01-25,C0119,P007,1,29.99,0.1,26.99,Store
T0000703,2026-01-25,C0080,P008,1,14.99,0.0,14.99,Web
T0000704,2026-01-25,C0037,P007,2,29.99,0.1,53.98,Store
T0000705,2026-01-25,C0099,P001,1,12.99,0.0,12.99,Store
T0000706,2026-01-25,C0082,P006,7,24.99,0.1,157.44,Store
T0000707,2026-01-25,C0060,P002,2,6.49,0.15,11.03,Store
T0000708,2026-01-25,C0022,P008,1,14.99,0.05,14.24,Mobile
T0000709,2026-01-25,C0119,P001,3,12.99,0.0,38.97,Store
T0000710,2026-01-25,C0117,P005,3,34.99,0.0,104.97,Store
T0000711,2026-01-25,C0017,P006,2,24.99,0.0,49.98,Mobile
T0000712,2026-01-25,C0077,P001,1,12.99,0.05,12.34,Mobile
T0000713,2026-01-25,C0040,P005,1,34.99,0.0,34.99,Store
T0000714,2026-01-25,C0040,P002,2,6.49,0.0,12.98,Web
T0000715,2026-01-25,C0022,P003,1,18.99,0.0,18.99,Store
T0000716,2026-01-26,C0056,P008,2,14.99,0.0,29.98,Store
T0000717,2026-01-26,C0105,P007,1,29.99,0.0,29.99,Store
T0000718,2026-01-26,C0083,P005,2,34.99,0.0,69.98,Store
T0000719,2026-01-26,C0098,P001,2,12.99,0.0,25.98,Store
T0000720,2026-01-26,C0005,P006,2,24.99,0.0,49.98,Store
T0000721,2026-01-26,C0010,P001,2,12.99,0.05,24.68,Web
T0000722,2026-01-26,C0120,P004,1,79.99,0.0,79.99,Mobile
T0000723,2026-01-26,C0088,P008,1,14.99,0.05,14.24,Mobile
T0000724,2026-01-26,C0048,P005,2,34.99,0.0,69.98,Web
T0000725,2026-01-26,C0118,P004,2,79.99,0.0,159.98,Store
T0000726,2026-01-26,C0011,P006,1,24.99,0.0,24.99,Web
T0000727,2026-01-26,C0030,P005,3,34.99,0.0,104.97,Web
T0000728,2026-01-26,C0061,P007,1,29.99,0.0,29.99,Store
T0000729,2026-01-26,C0074,P001,1,12.99,0.0,12.99,Web
T0000730,2026-01-26,C0032,P007,2,29.99,0.1,53.98,Store
T0000731,2026-01-26,C0029,P005,3,34.99,0.0,104.97,Web
T0000732,2026-01-26,C0026,P008,2,14.99,0.0,29.98,Store
T0000733,2026-01-26,C0054,P001,2,12.99,0.0,25.98,Web
T0000734,2026-01-26,C0044,P004,3,79.99,0.15,203.97,Store
T0000735,2026-01-27,C0061,P007,3,29.99,0.05,85.47,Web
T0000736,2026-01-27,C0026,P003,3,18.99,0.0,56.97,Store
T0000737,2026-01-27,C0009,P002,1,6.49,0.0,6.49,Web
T0000738,2026-01-27,C0038,P004,6,79.99,0.0,479.94,Web
T0000739,2026-01-27,C0059,P006,1,24.99,0.0,24.99,Mobile
T0000740,2026-01-27,C0038,P003,1,18.99,0.0,18.99,Mobile
T0000741,2026-01-27,C0091,P008,1,14.99,0.0,14.99,Store
T0000742,2026-01-27,C0098,P002,3,6.49,0.0,19.47,Web
T0000743,2026-01-27,C0082,P007,3,29.99,0.0,89.97,Web
T0000744,2026-01-27,C0065,P006,2,24.99,0.05,47.48,Web
T0000745,2026-01-27,C0050,P001,1,12.99,0.0,12.99,Web
T0000746,2026-01-27,C0110,P003,2,18.99,0.05,36.08,Store
T0000747,2026-01-27,C0100,P003,1,18.99,0.0,18.99,Store
T0000748,2026-01-27,C0019,P007,2,29.99,0.0,59.98,Store
T0000749,2026-01-27,C0037,P004,1,79.99,0.0,79.99,Web
T0000750,2026-01-27,C0025,P008,2,14.99,0.0,29.98,Mobile
T0000751,2026-01-27,C0056,P003,1,18.99,0.0,18.99,Web
T0000752,2026-01-27,C0107,P006,3,24.99,0.0,74.97,Store
T0000753,2026-01-27,C0054,P003,2,18.99,0.05,36.08,Web
T0000754,2026-01-27,C0063,P001,1,12.99,0.05,12.34,Store
T0000755,2026-01-27,C0044,P004,1,79.99,0.0,79.99,Store
T0000756,2026-01-27,C0104,P006,1,24.99,0.05,23.74,Store
T0000757,2026-01-27,C0120,P003,1,18.99,0.0,18.99,Store
T0000758,2026-01-27,C0084,P003,1,18.99,0.0,18.99,Mobile
T0000759,2026-01-27,C0096,P003,2,18.99,0.1,34.18,Web
T0000760,2026-01-27,C0069,P008,1,14.99,0.05,14.24,Store
T0000761,2026-01-27,C0015,P001,3,12.99,0.1,35.07,Web
T0000762,2026-01-27,C0081,P007,3,29.99,0.0,89.97,Mobile
T0000763,2026-01-27,C0057,P005,1,34.99,0.0,34.99,Web
T0000764,2026-01-27,C0035,P003,3,18.99,0.05,54.12,Store
T0000765,2026-01-27,C0044,P003,2,18.99,0.1,34.18,Store
T0000766,2026-01-27,C0072,P002,5,6.49,0.05,30.83,Store
